상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3304821,UNBDAY,[3PACK]아동 스포츠 파일 양말 (9~10세용),"20,000",-,금방왔을때 재봤는데16센치 쯤 나오던데185 발을 가진 아이가 신으니 또 그만큼 늘어나요200되도 신을수 있을거 같인요,블랙 3족,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,두꺼워요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",-,상품이 생각보다도 더 질이 좋습니다 많이 파세요!,남색/XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",남,생각보다 상품이 좋습니다. 만족했구요 다음에도 구매할 의사 있습니다.,남색/XL,184,73,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",남,생각보다 상품의 질이 좋습니다. 재구매의사 있습니다,남색/XL,184,73,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",남,무난하게 입기 좋은거 같습니다라지 사이즈 입어도 될거같네요,남색/XL,182,80,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",-,사이즈 알맞게 잘 왔습니다오랜만에 스트라이프 샀는데 기분이가 좋네요,남색/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3304824,8SECONDS,멀티 스트라이프 반팔 티셔츠  네이비 (253542GY6R),"34,900",남,색감 너무 좋고 여름에 입기 좋아요 득템 했습니다,남색/L,172,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,드디어 검지에 맞는 사이즈를 찾았습니다. 아주 이뻐요,23,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,반지 심플한게 너무 예쁘네요저렴한 가격에 잘 산거 같아요,23,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,크기도 괜찮고 무난 하고 좋습니다.핸드메이드 느낌 많이 납니다.,21,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,드디어 검지에 맞는 사이즈를 찾았습니다. 아주 이뻐요,23,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,실물이 훨씬 예뻐요!!착용감도 부드러워서 정말 좋아요!!,18,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,마음에 들어요 근데 커서 착용은 못하는상황편하고 박시해서 좋아요세탁해도 그대로고 긴바지도 사고싶을 정도,15,0,0,빨라요,꼼꼼해요,커요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,배송도 빠르고 제품도 좋아요 예뻐요왕추천 사이즈도 딱 맞아요,23,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,이쁘고 심플하며 무난하고 어느 코디든 잘어울려요,15,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,볼드한 느낌이 매력있는 제품이고 가격 또한 좋습니다.,18,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,크기도 괜찮고 무난 하고 좋습니다.핸드메이드 느낌 많이 납니다.,21,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,너무 좋아요 포멀하게 입고 포인트로 주기 좋아요 ㅎㅎ,21,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,드디어 검지에 맞는 사이즈를 찾았습니다. 아주 이뻐요,23,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,너무너무 마음에 들어요 재구매 의사 또 있어요 좋은 제품 굳굳,15,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304825,SCALETTOBLACK,[2020S/S] SCB004 [Surgical steel] Logo bold matt ring,"35,000",-,무광이라서 더 예쁜것 같아요!!데일리로 착용하기 좋을것 같아요,18,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3304831,BOYS WILL BE BOYS,SEOULBOY SWIM BREIFS ORANGE,"48,000",남,"실물이 좀 더 짙고 쨍한 느낌? 더 수영복 같은 컬러고 가격은 무신사에서 사는게 제일 저렴, 밑위가 많이 짧아서 익숙해지려면 시간 좀 필요할듯",ORANGE/M,175,65,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304831,BOYS WILL BE BOYS,SEOULBOY SWIM BREIFS ORANGE,"48,000",남,이너로 입으려고 구매했어요좀 작은느낌이 있네요,ORANGE/L,183,82,빨라요,꼼꼼해요,작아요,밝아요,선명해요,-,-,-,-,-,-,-
3304831,BOYS WILL BE BOYS,SEOULBOY SWIM BREIFS ORANGE,"48,000",남,무신사가 제일 저렴하고 외국가서 입을거라 좀 과감한 디자인으로 구매했어요 밑위가 이렇게 짧은건 처음입어봐서 사실 좀 민망쓱머쓱,ORANGE/M,175,65,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304838,8SECONDS,등판 그래픽 반소매 티셔츠  화이트 (253542GYB1),"39,900",남,색상도 선명하고 두께감도있고 편합니다 추천합니다,흰색/XL,177,68,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3304838,8SECONDS,등판 그래픽 반소매 티셔츠  화이트 (253542GYB1),"39,900",남,색상도 선명하고 두께감도있고 편합니다 추천합니다,흰색/XL,177,68,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3304838,8SECONDS,등판 그래픽 반소매 티셔츠  화이트 (253542GYB1),"39,900",여,등쪽 프린팅 색상이 화면보다 실물이 더 뚜렷하고 선명합니다. 반팔 치고는 두껍고 무겁습니다. 땀에 쉽게 젖지 않아서 좋아요. 땀흘리고 나서 고무재질 벽에 오래 기대고있으면 일어나려고 할 때 프린팅과 벽 사이에서 발생하는 마찰음이 다른 프린팅 티에 비해서 큰 편입니다. 프린팅이 많아서 그런 것 같은데 평소에는 신경쓸 일 없어서 잘 입고 있습니다. 세탁하면 빨리 건조돼요. 여름에 습한 날에는 빨래 잘 안 말라서 옷을 많이 사게 되는데 가성비있게 잘 구매해서 만족합니다!,흰색/M,159,51,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3304838,8SECONDS,등판 그래픽 반소매 티셔츠  화이트 (253542GYB1),"39,900",남,아주 좋습니다. 뒤에 프린팅도 이쁘고 두께도 두꺼워서 옷이쁩니다,흰색/XL,177,68,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3304843,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS WHITE,"48,000",남,풀빌라용.... 여자친구는 좋아하는 그런 남사스러움,WHITE/M,170,60,빨라요,꼼꼼해요,작아요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304843,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS WHITE,"48,000",남,제품은 하자가 없으니 배송 포장지에 스티커는 좀 너무하나 싶지 않나 싶네요. 구지 수영복에 그런 스티커를 바꾸세요 안쪽에 붙이던지 제품이나 제품 패킹은 좋은데 구지 택배 포장지까지 붙일 필요는 스티커는 자제 바랍니다. 이상한 팬티 산거처럼 동네 소문 다날거 같아요,WHITE/M,167,69,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304845,8SECONDS,라운지 칼라넥 반팔 티셔츠  그린 (423542GY1M),"39,900",남,넥칼라가 생각보다 깊게 파여있긴한데 단품으로 입어도 예쁩니다.,녹색/S,170,64,빨라요,꼼꼼해요,커요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3304845,8SECONDS,라운지 칼라넥 반팔 티셔츠  그린 (423542GY1M),"39,900",남,넥에 단추나 여밈이 없어서 속살이 보일 가능성이 있습니다. 안에 흰티를 레이어드 하는게 좋아 보입니다.,녹색/S,170,64,빨라요,꼼꼼해요,커요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3304845,8SECONDS,라운지 칼라넥 반팔 티셔츠  그린 (423542GY1M),"39,900",남,색도 선명하고 모양 예뻐요. 두께가 좀 있어서 한여름엔 조금 더워요.,녹색/S,170,64,빨라요,꼼꼼해요,커요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3304845,8SECONDS,라운지 칼라넥 반팔 티셔츠  그린 (423542GY1M),"39,900",남,사이즈도 적당하고 예쁩니다 소재도 좋아요 감사합니다,녹색/M,170,62,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304854,TEDDYPOP,월계수 반팔 티셔츠 [WHITE],"42,000",여,배송도 빠르고 좋은 가격에 정말 잘 산것 같아요~~깔끔하고 자주 입을것 같아요~,1,155,51,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3304854,TEDDYPOP,월계수 반팔 티셔츠 [WHITE],"42,000",여,배송도 빠르고 좋은 가격에 정말 잘 산것 같아요~~깔끔하고 자주 입을것 같아요~,1,155,51,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3304854,TEDDYPOP,월계수 반팔 티셔츠 [WHITE],"42,000",여,배송도 빠르고 좋은 가격에 정말 잘 산것 같아요~~깔끔하고 자주 입을것 같아요~,1,155,51,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3304856,8SECONDS,엔자임 워싱 반팔 티셔츠  블랙 (423542LY15),"24,900",-,배송빠르고 제품 퀄리티 나쁘지 않아 좋아요 추천,검정색/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304856,8SECONDS,엔자임 워싱 반팔 티셔츠  블랙 (423542LY15),"24,900",남,M L 사이즈 두개 삿는데 확실히 L가 편하고 오버하게 입기 좋아서 손이 많이 가는거 같아요!,검정색/L,170,69,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304856,8SECONDS,엔자임 워싱 반팔 티셔츠  블랙 (423542LY15),"24,900",남,상체가 약간 있는 편인데 여유없이 딱 맞는 사이즈입니다!! 원단 탄탄해서 좋아요!,검정색/M,170,69,빨라요,꼼꼼해요,작아요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304856,8SECONDS,엔자임 워싱 반팔 티셔츠  블랙 (423542LY15),"24,900",남,매장 품절이라주문했는데 빠르게 배송오고좋아요,검정색/XL,173,75,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,얇아요,-,-,-,-,-,-
3304856,8SECONDS,엔자임 워싱 반팔 티셔츠  블랙 (423542LY15),"24,900",남,적당한 세미오버핏으로 입기 딱좋습니다.시원하게 입고다닐거같아요,검정색/XL,176,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",건,일단 잘 되는건지 잘 모르겠어요ㅠ 뜯을 때 좀 자극적이에요 파파레서피 제품 좋아하는데 이건 조금 실망입니당,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,뽑아내는 타입의 코팩이 아니라서 자극이 없는게 제일 좋은것같아요.저녁에 시간 넉넉히 두고 붙인뒤 떼면 되니까 사용하기도 쉽고요.꾸준히 사용하면 확실히 좋아질것같아요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,처음 보는 타입의 코팩이라 궁금해서 구매해봤어요 저녁에 붙이고 자면 편해요,FREE,0,0,빨라요,아쉬워요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",건,일단 잘 되는건지 잘 모르겠어요ㅠ 뜯을 때 좀 자극적이에요 파파레서피 제품 좋아하는데 이건 조금 실망입니당..,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,뽑아내는 타입의 코팩이 아니라서 자극이 없는게 제일 좋은것같아요.저녁에 시간 넉넉히 두고 붙인뒤 떼면 되니까 사용하기도 쉽고요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,"뜯는 코팩을 하다보니 너무 자극이 되는 것 같아서 사 봤는데 비싼 값을 해요 단, 나중에 뜯을 때 어쩔 수 없이 그 염증 찬 것 같은 찝찝한 냄새가 나네요ㅜㅜ 그래도 바로 씻고 진정 토너 발라주면 훨씬 깨끗해진 코가 눈에 보여요",FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,배송 빠르고 꼼뀸하게 왔고 사은푼도 잔뜩 주셨어요ㅋㅋㅎㅎ,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",민감,배송도 빠르고 제품도 받아보고 나서 잘쓰고 있습니다 맘에 듭니다~~,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",건,생각보다 너무 자극적이라서 실망스러워요. 패치가 막 줄어들어요.,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304859,PAPARECIPE,파파스패치 노우즈 (10매),"22,000",복합,처음 보는 타입의 코팩이라 궁금해서 구매해봤어요 저녁에 붙이고 자면 편해요,FREE,0,0,빨라요,아쉬워요,-,-,-,-,-,-,-,-,-,-
3304860,PAPARECIPE,파파스패치 스팟 (90매),"22,000",지,뾰루지가 가라앉는다거나 하지는 않는 거 같지만 뗄 때 끈적함이 덜한 거 같아서 만족해요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304860,PAPARECIPE,파파스패치 스팟 (90매),"22,000",지,뾰루지가 가라앉는다거나 하지는 않는 거 같지만 뗄 때 끈적함이 덜한 거 같아서 만족해요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304860,PAPARECIPE,파파스패치 스팟 (90매),"22,000",복합,배송 빠르고 꼼뀸하게 왔고 사은푼도 잔뜩 주셨어요ㅋㅋㅎㅎ,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304863,8SECONDS,엔자임 워싱 반팔 티셔츠  카키 (423542LY1H),"24,900",남,시원하고 재질이 좋아요 몇번 빨았는데도 목이 전혀 안늘어나서 운동할때 잘 입습니당 세일할때 잘샀어요,카키/L,170,70,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304863,8SECONDS,엔자임 워싱 반팔 티셔츠  카키 (423542LY1H),"24,900",-,시원하고 재질이 좋아요 몇번 빨았는데도 목이 전혀 안늘어나서 운동할때 잘 입습니당,카키/L,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304863,8SECONDS,엔자임 워싱 반팔 티셔츠  카키 (423542LY1H),"24,900",-,시원하고 재질이 좋아요 몇번 빨았는데도 목이 전혀 안늘어나서 운동할때 잘 입습니당,카키/L,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304864,GOD BODY,[세트상품] 심리스 로즈힙 쉐이퍼,"87,000",-,여름에 입기에는 좀두꺼운 감이 있지만 촉감이 보들보들좋아요,"베이지
                                    
                                        , 모카베이지",0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304867,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS BLACK,"48,000",남,재구매 의상 있어요 색상도 좋고 착용감도 좋아요,BLACK/M,176,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304867,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS BLACK,"48,000",-,재구마 의상 있어요 색상도 좋고 착용감도 좋아요,BLACK/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304867,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS BLACK,"48,000",남,디자인 자체가 너무 예뻐서 만족합니다 입었을때도 편해요,BLACK/L,176,68,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,-,-,-,-,-
3304867,BOYS WILL BE BOYS,SIDE STRING SWIM BREIFS BLACK,"48,000",남,엄호나 이렇게 이쁜것이 있을수가요 너무나 예뻐서 이거만 입고 빵댕이 흔들어봐,BLACK/M,172,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304874,8SECONDS,자수 스트라이프 반팔 피케 티셔츠  화이트 (453542LQ11),"49,900",남,자주 이용하고있어요 널널하니 다른분들에게도 추천해요,흰색/XL,173,100,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304874,8SECONDS,자수 스트라이프 반팔 피케 티셔츠  화이트 (453542LQ11),"49,900",-,배송도 빠르고 너무 허접한티 안나고 편하게입기 좋네요,흰색/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,가슴 조임이 있어 체형에 맞게 조절할 수 있어서 좋은것 같습니다,(39)Ivory/S(085),155,45,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,여름 블라우스로 딱이에요. 얇아서 덥지도 않고 셔링있어서 귀여워용,(39)Ivory/S(085),164,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,허리라인을 잘 잡아줘서 이뻐요! 주름 잘 지는데 나가기 전에 스팀다리미로 좀 펴주면 괜찮아요,(39)Ivory/S(085),161,52,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,저렴하게 잘 구매했습니다.데일리로 입기 좋을 것 같아요.,(39)Ivory/M(088),153,42,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,핏도 디자인도 다 너무 예쁩니다. 끈으로 넥라인을 조절할 수 있는점이 좋았어요,(39)Ivory/S(085),161,49,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,귀엽고 깔끔하게 입기 좋아요. 여름 블라우스로 입기에 부담 없어서 좋아요,(39)Ivory/S(085),164,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3304877,ROEM,리본 셔링 블라우스(2colors)_RMBLD26RT3,"59,900",여,예쁘긴한데 옷이 자꾸 앞으로 내려와서 하루에 100번정도 옷을 뒤로 잡아당겨줘야 한다는 게 단점이에요ㅠ,(39)Ivory/S(085),153,45,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
