상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3000380,DEARSTALKER,MELLO KNIT CARDIGAN (멜로 니트 가디건) - NAVY,"78,000",여,데일리로입기좋은소재의 가디건이에요 봄에잘입히겠어요,FREE,160,50,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3000380,DEARSTALKER,MELLO KNIT CARDIGAN (멜로 니트 가디건) - NAVY,"78,000",-,상품 만족합니다 잘 사용하도록 할게요 많이 파세요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000380,DEARSTALKER,MELLO KNIT CARDIGAN (멜로 니트 가디건) - NAVY,"78,000",여,데일리로입기좋은소재의 가디건이에요 봄에잘입히겠어요,FREE,160,50,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3000380,DEARSTALKER,MELLO KNIT CARDIGAN (멜로 니트 가디건) - NAVY,"78,000",여,"색감은 좋아하는 네이비컬러라 만족이에요.노란끼없는 네이비 컬러를 좋아합니다. 촉감도 보돌보돌 이정도면 좋아요. 기장감이나 소매 전체적인 폼 너무 마음에 듭니다. 버튼이 아주 라이트한 화이트라 포켓의 화이트 스티치와 잘 맞긴합니다만,옷의 분위기가 다소 가벼워진 것 같아 조금 아쉽습니다.다 마음에 드는데 별점을 네개만 준건.. 랍빠처리가 좀 아쉬워서요. 네크부터 앞여밈 와끼 밑단까지 한번, 다시 꼬리를 물고 와끼밑단부터 네크까지 두번에 나누어져 마감되어 있는데요. 한쪽은 네크에서 합봉되어 있어서 오버록 처리가 보이고,반대쪽은 와끼 밑단이서 오버록 처리가 보여요.밑단은 신경이 안쓰이는데 넥은 자꾸 신경쓰인 달까요…요즘 옷은 공정을 살짝 더 간단히 하려고 물론 이런식으로 하는 걸 알지만 그래도 아쉬워유.",FREE,164,46,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000380,DEARSTALKER,MELLO KNIT CARDIGAN (멜로 니트 가디건) - NAVY,"78,000",-,여기저기 걸쳐입거나 단독으로 입어도 너무 이뻐요!디어스토커옷이 저랑 너무 찰떡이라 항상 믿고사요~ 옷 재질도 전부 좋아요 이번에 산 옷들도전부 맘에듭니다이쁜옷 많이 내주세요!🥰,FREE,0,0,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3000382,MPEAK,애스트로넛 Z플립4/5 힌지 보호 케이스 (UV 클리어),"25,900",-,"내용물에는 문제가 없긴 했지만 왔을 때 박스랑 케이스 들어있던 포장이 구겨져있었어욥 그래도 디자인이 이뻐서 만족하고 끼고 다닙니다. 힌지 보호쪽 케이스가 플립 닫혀있을 때 들뜨는 편인데, 제트 플립 특성상 어쩔 수 없는 것 같기두 하네용",더 문/Z플립4,0,0,빨라요,아쉬워요,-,-,-,-,-,-,-,-,-,-
3000385,RAD RED,북극곰 스마트폰 터치 기모 울장갑_블랙,"29,900",-,마음에 듭니다! 너무 이쁘고 실물이 더 이쁜거같아요,none,0,0,-,-,보통이에요,-,-,-,따뜻해요,-,-,-,-,-
3000387,DEARSTALKER,NINE LOGO CROP T (나인 로고 크롭 티) - WHITE,"38,000",여,길이가 조금만 더 길었으면 좋았을것 같아요ㅠ그랴도 세일가로 잘 구매한듯,FREE,166,53,-,-,작아요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000387,DEARSTALKER,NINE LOGO CROP T (나인 로고 크롭 티) - WHITE,"38,000",여,총장이 40이라 정말 짧네요ㅠ 키 많이 큰분들은 비추지만 외소하신분들께는 추천이여,FREE,166,53,-,-,작아요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,귀엽고 이쁘고 핑크 사랑스럽고 아기 흰둥이 곰돌이 좋아요,none,0,0,빨라요,꼼꼼해요,보통이에요,-,-,-,보통이에요,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,기엽구 조코 이뻐요 색은 좀 칙칙해여 곰돌이 ㅜ기여워요,none,0,0,빨라요,꼼꼼해요,보통이에요,-,-,-,보통이에요,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,장갑 안에 털이 정말 따뜻하고 디자인이 귀여워요~^^,none,0,0,빨라요,꼼꼼해요,보통이에요,-,-,-,따뜻해요,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,생각보다 핑크 색상이 진한 편이에요그래도 귀엽고 코디하기도 괜찮아요,none,0,0,빨라요,꼼꼼해요,보통이에요,-,-,-,보통이에요,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,조아여 따뜻해여 터치도 잘되어요 만족합니다아아,none,0,0,빨라요,꼼꼼해요,보통이에요,-,-,-,보통이에요,-,-,-,-,-
3000393,RAD RED,북극곰 스마트폰 터치 기모 울장갑_핑크베이지,"29,900",-,손부분이 기모느낌으로 보들보들해서 좋다고하네요! 선물했는데 굳 초이스였나봅니다!,none,0,0,-,-,보통이에요,-,-,-,따뜻해요,-,-,-,-,-
3000395,NINTENDO,스위치 HAD 마리오파티 세트,"462,770",-,구매하길 너무 잘한거같아요 다음에도 애용할게요,본체그레이,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000395,NINTENDO,스위치 HAD 마리오파티 세트,"462,770",-,그매하길 너무 잘 한거같아요 다음에도 애용하겠습니다,본체그레이,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000395,NINTENDO,스위치 HAD 마리오파티 세트,"462,770",-,제품 포장도 잘 되어있고 배송도 빨라서 좋습니다.,동숲에디션,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",건,참 촉촉하고 좋은데 향이 너무 역해요밤은 향이 별로 안 났던 것 같은데..,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",건,무난하다길래 샀는데 건성 + 약간 민감성인 제 피부에는 살짝 자극 있어요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,피부에 잘맞아서 꾸준히 쓰는 제품이에요 ! 순하고 좋아용,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,순하고 가볍게 발려서 좋아요 여행가서 쓰려고 샀어요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,다른 브랜드 제품만 오랫동안 사용하다가 간만에 갈아탔는데 가볍고 끈적임 없이 수분감 높게 오래 안착되는 느낌이여서 너무 좋아요. 재구매 할 예정입니다.,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",건,샵에서 많이 쓴다길래 주문했어요 에스트라 로션이랑 비슷한데 덜 끈적거려서 지금쓰기 좋아요 생각보다 안끈적이네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,크림 바꾸려던 찰나에 추천받아서 한번 사봤어요 피부에 잘 맞았으면 좋겠네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",건,오..향이 생각보다 진해서 민감한 분은 안 사시는게 좋을 것 같아요 ㅠㅠ,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",지,촉촉하고 건조했던 날씨탓에 피부가 많이 텃었는데 개선이 많이되었어요~!,FREE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",건,생각보다 향이 있어서 놀랐지만 다행히도 향 때문에 피부가 따가운 건 아직 없어요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,촉촉하고 순해서 좋습니다 베이스 전 단계에 바르면 베이스가 잘 먹고 너무 무겁지 않아 발림성도 좋아요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,아벤느 너무 좋아요 피부가 확실히 촉촉해지네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,항상 쓰던거라 구매했어요! 빠르게 잘 받았어요 감사합니다~,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,다른 브랜드 제품만 오랫동안 사용하다가 간만에 갈아탔는데 가볍고 끈적임 없이 수분감 높게 오래 안착되는 느낌이여서 너무 좋아요. 재구매 할 예정입니다.,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",민감,아벤느 에센스가 좋아서 크림도 사봤어요. 크림도 좋아요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",민감,아벤느 제품은 피부가 민감한 저한테 너무 순하고 좋아요!!,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,여름에늠 무조건 아벤느로 마무리! 남편이랑 저랑 같이 쓰는데 복합성/지성 둘 다 잘 맞아서 자주 애용해요,FREE,0,0,빨라요,아쉬워요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",민감,다 좋은데 향이 엄청 진하네요ㅠㅠ 이게 프레쉬하게진한 향이 아니라 엄마 화장품 향 처럼 엄청 진해요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000407,AVENE,트릭세라 뉴트리 플루이드 로션 100ml,"22,000",복합,속건조 때문에 사봤는데 좋은거 같아요 한번 써보고 좋으면 정착하려구요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000417,NINTENDO,스위치 OLED 스플래툰 동숲 기본 세트,"510,640",-,귀엽고 예뻐요🥹쿠폰이랑 할인 받아서 잘 구매한 것 같아효,none,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000417,NINTENDO,스위치 OLED 스플래툰 동숲 기본 세트,"510,640",-,아직 사용하진 않았지만 너무 긔여워요➰주말에 빤리 해봐야쥐,none,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,한 쪽만 벌어져있는 줄 몰랐어요 이건 사진 제대로 안 본 제 탓이죠 뭐 떼잉~. 그래서 정면에서 봤을 때 옆에 찢어진 쪽 핏이 쪼금 이상해요 마른 분들이 입어야 진정한 치마인듯 (?,FREE,172,55,-,-,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,일단 핏이 너무 예뻐요. 걸을 때 바스락거리는 소리는 나지만 옷이 예뻐서 감안하고 입고 다닙니다. 옷도 전체적으로 어디에 입던지 잘 어울리고 예쁩니다.,FREE,164,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,프리사이즈인데 잘 맞음좀 얇고 여름에 입어여할듯,FREE,165,66,-,-,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,약간 에이라인 스커트예요 좋아하는 라인이라 예쁘게 잘 입을것같아요 :),FREE,160,47,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,색 이쁘고 입으면 날씬해보여용!! 어디에든 입기 좋을거갘아요,FREE,165,66,-,-,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,얇은데 핏 예뻐요 바스락거려서 조용한 곳에서는 좀…ㅎㅎ,FREE,165,50,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,여름에 입기 좋은 소재예요 더운날씨에 입기 시원하네요,FREE,160,47,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,색은 사진보다 조금 더 흐린 편이고기존의 카키색보다는 조금 더 흰색을 섞은 느낌? 밝은 카키라고 보시면 될 거 같아요. 저한테는 딱 맞아서 살빼고 예쁘게 매치해볼 생각입니다. 옷 스타일 자체는 너무 맘에 들어요!,FREE,160,55,빨라요,꼼꼼해요,작아요,보통이에요,흐려요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,색감이 딱 제가 원하던 카키였어요!여름에도 입을 수 있을 정도의 얇기입니다~,FREE,162,48,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,배송은 빠른편이고 지금 부터 입기 좋은 것같아요바스락 거리는 소재인데 시원할것 같아요한쪽에 트임이 있어 걷기 편하고 예뻐요밴드인데 저는  허리가  커서 수선해 입으러고요후드티나 그롭티에 입으니 날씬해 보이고 편하거 입기 좋아요,FREE,155,42,-,-,커요,보통이에요,선명해요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,한 쪽만 벌어져있는 줄 몰랐어요 이건 사진 제대로 안 본 제 탓이죠 뭐 떼잉~. 그래서 정면에서 봤을 때 옆에 찢어진 쪽 핏이 쪼금 이상해요 마른 분들이 입어야 진정한 치마인듯 (?,FREE,172,55,-,-,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,핏도 예쁘고 색감도 예뻐요 만족스러워요 근데 살짝 더워요 ㅠㅠ,FREE,160,43,빨라요,꼼꼼해요,커요,밝아요,선명해요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",-,가볍고 오버핏 반팔티셔츠랑 매칭하기 좋은 치마인것 같아요~,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,우리 초등6학년 딸이 입는데 체형은 모델핏입니다완전 이뻐요슬림하신분들이 입으면 오진 핏을 자랑할수있습니다재질좋고 여름에입기 시원해보입니다퀠리티 굿굿 좋씀,FREE,169,44,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,시원할 것 같은 재질입니다. 기장도 길어서 편할것같아요,FREE,169,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,기장도 적당하고 소재가시원해요 색도 빈티지하게이쁩니당!,FREE,158,42,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,기장이 길어서 편해요 약간 바스락거리는 재질이라 시원해요,FREE,160,47,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,갑자기 몸이 불어서 인지..ㅠㅠ핏이 예뿌지 않아요...살 빼서 입어얄까봐요...,FREE,171,63,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,저한테는 허리부분이 딱맞고 몸 부각이 잘 되는 제품인 거 같아요. 살빼고 입어야할듯.. 얇아서 초여름까지 입을 수 있을 거 같고 힙하게 연출할 수 있을 거 같아요,FREE,160,55,빨라요,꼼꼼해요,작아요,보통이에요,흐려요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,나일론재질이라 여름에 시원할것같고 좋습니다,FREE,160,55,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000421,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - KHAKI,"59,000",여,물건 오지도않았는데배송완료라고 뜹니다빨리 조치해주세여,FREE,163,51,아쉬워요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3000422,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - BLACK,"59,000",여,휘뚜루마뚜루 활용도 높은 카고 스커트라 좋아용,FREE,160,49,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3000422,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - BLACK,"59,000",여,"뭐 어디 분리수거하러가는 딸 옷 훔쳐입은 아줌마 같이 나왓네요,,, 실제로는 그래도 괜찮은데 사진탓이예요가볍고 넘 조아요",FREE,164,59,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3000422,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - BLACK,"59,000",여,시원하게 입을수 있고 한쪽만 트여있어서 언발이에요 귀어움,FREE,156,50,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3000422,DEARSTALKER,HOOK LONG CARGO SK (후크 롱 카고 스커트) - BLACK,"59,000",여,아주 편하고 멋스러워요 구두도 운동화도 다 잘어울려요 바스락거려 시원합니다,FREE,163,58,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
